game_date,player_name,diff_rolling_OBA,rank,estimation_type
2024-04-16,Trea Turner,0.07,5,Underestimated
2024-04-17,Mookie Betts,1.23,1,Underestimated
2024-04-17,Kyle Tucker,0.49,2,Underestimated
2024-04-17,Juan Soto,0.23,3,Underestimated
2024-04-17,Trea Turner,0.22,4,Underestimated
2024-04-17,Manny Machado,0.01,5,Underestimated
2024-04-18,Mookie Betts,1.27,1,Underestimated
2024-04-18,Kyle Tucker,0.39,2,Underestimated
2024-04-18,Trea Turner,0.15,3,Underestimated
2024-04-18,Juan Soto,0.06,4,Underestimated
2024-04-18,Manny Machado,0.04,5,Underestimated
2024-04-19,Mookie Betts,1.17,1,Underestimated
2024-04-19,Kyle Tucker,0.36,2,Underestimated
2024-04-19,Trea Turner,0.16,3,Underestimated
2024-04-19,Mike Trout,0.03,4,Underestimated
2024-04-19,Manny Machado,-0.01,5,Underestimated
2024-04-20,Mookie Betts,1.25,1,Underestimated
2024-04-20,Kyle Tucker,0.39,2,Underestimated
2024-04-20,Trea Turner,0.19,3,Underestimated
2024-04-20,Mike Trout,-0.03,4,Underestimated
2024-04-20,Manny Machado,-0.14,5,Underestimated
2024-04-21,Mookie Betts,1.26,1,Underestimated
2024-04-21,Kyle Tucker,0.35,2,Underestimated
2024-04-21,Trea Turner,0.23,3,Underestimated
2024-04-21,Mike Trout,-0.01,4,Underestimated
2024-04-21,Manny Machado,-0.12,5,Underestimated
2024-04-22,Mookie Betts,1.24,1,Underestimated
2024-04-22,Kyle Tucker,0.35,2,Underestimated
2024-04-22,Trea Turner,0.28,3,Underestimated
2024-04-22,Mike Trout,-0.02,4,Underestimated
2024-04-22,Manny Machado,-0.19,5,Underestimated
2024-04-23,Mookie Betts,1.3,1,Underestimated
2024-04-23,Kyle Tucker,0.34,2,Underestimated
2024-04-23,Trea Turner,0.25,3,Underestimated
2024-04-23,Mike Trout,0.14,4,Underestimated
2024-04-23,Shohei Ohtani,-0.14,5,Underestimated
2024-04-24,Mookie Betts,1.29,1,Underestimated
2024-04-24,Kyle Tucker,0.21,2,Underestimated
2024-04-24,Mike Trout,0.09,3,Underestimated
2024-04-24,Trea Turner,0.09,4,Underestimated
2024-04-24,Manny Machado,-0.01,5,Underestimated
2024-04-25,Mookie Betts,1.3,1,Underestimated
2024-04-25,Kyle Tucker,0.24,2,Underestimated
2024-04-25,Manny Machado,0.11,3,Underestimated
2024-04-25,Trea Turner,0.07,4,Underestimated
2024-04-25,Mike Trout,0.05,5,Underestimated
2024-04-26,Mookie Betts,1.25,1,Underestimated
2024-04-26,Kyle Tucker,0.43,2,Underestimated
2024-04-26,Trea Turner,0.06,3,Underestimated
2024-04-26,Shohei Ohtani,-0.12,4,Underestimated
2024-04-26,Mike Trout,-0.14,5,Underestimated
2024-04-27,Mookie Betts,1.2,1,Underestimated
2024-04-27,Kyle Tucker,0.4,2,Underestimated
2024-04-27,Trea Turner,0.07,3,Underestimated
2024-04-27,Juan Soto,-0.1,4,Underestimated
2024-04-27,Shohei Ohtani,-0.1,5,Underestimated
2024-04-28,Mookie Betts,1.14,1,Underestimated
2024-04-28,Kyle Tucker,0.49,2,Underestimated
2024-04-28,Shohei Ohtani,-0.02,3,Underestimated
2024-04-28,Trea Turner,-0.1,4,Underestimated
2024-04-28,Manny Machado,-0.11,5,Underestimated
2024-04-29,Mookie Betts,1.11,1,Underestimated
2024-04-29,Kyle Tucker,0.49,2,Underestimated
2024-04-29,Manny Machado,-0.01,3,Underestimated
2024-04-29,Trea Turner,-0.05,4,Underestimated
2024-04-29,Shohei Ohtani,-0.07,5,Underestimated
2024-04-30,Mookie Betts,1.01,1,Underestimated
2024-04-30,Kyle Tucker,0.47,2,Underestimated
2024-04-30,Manny Machado,-0.05,3,Underestimated
2024-04-30,Juan Soto,-0.07,4,Underestimated
2024-04-30,Shohei Ohtani,-0.12,5,Underestimated
2024-05-01,Mookie Betts,1.13,1,Underestimated
2024-05-01,Kyle Tucker,0.44,2,Underestimated
2024-05-01,Manny Machado,-0.04,3,Underestimated
2024-05-01,Juan Soto,-0.12,4,Underestimated
2024-05-01,Mike Trout,-0.21,5,Underestimated
2024-05-02,Mookie Betts,1.16,1,Underestimated
2024-05-02,Kyle Tucker,0.38,2,Underestimated
2024-05-02,Juan Soto,0.03,3,Underestimated
2024-05-02,Manny Machado,-0.05,4,Underestimated
2024-05-02,Mike Trout,-0.21,5,Underestimated
2024-05-03,Mookie Betts,1.04,1,Underestimated
2024-05-03,Kyle Tucker,0.36,2,Underestimated
2024-05-03,Juan Soto,-0.02,3,Underestimated
2024-05-03,Manny Machado,-0.04,4,Underestimated
2024-05-03,Trea Turner,-0.18,5,Underestimated
2024-05-04,Mookie Betts,1.07,1,Underestimated
2024-05-04,Kyle Tucker,0.35,2,Underestimated
2024-05-04,Manny Machado,0.01,3,Underestimated
2024-05-04,Juan Soto,-0.02,4,Underestimated
2024-05-04,Trea Turner,-0.18,5,Underestimated
2024-05-05,Mookie Betts,1.09,1,Underestimated
2024-05-05,Kyle Tucker,0.32,2,Underestimated
2024-05-05,Manny Machado,0.03,3,Underestimated
2024-05-05,Juan Soto,0.01,4,Underestimated
2024-05-05,Trea Turner,-0.2,5,Underestimated
2024-05-06,Mookie Betts,1.02,1,Underestimated
2024-05-06,Kyle Tucker,0.29,2,Underestimated
2024-05-06,Manny Machado,0.05,3,Underestimated
2024-05-06,Juan Soto,0.01,4,Underestimated
2024-05-06,Trea Turner,-0.19,5,Underestimated
2024-05-07,Mookie Betts,0.94,1,Underestimated
2024-05-07,Kyle Tucker,0.3,2,Underestimated
2024-05-07,Juan Soto,0.03,3,Underestimated
2024-05-07,Manny Machado,-0.02,4,Underestimated
2024-05-07,Trea Turner,-0.12,5,Underestimated
2024-05-08,Mookie Betts,0.95,1,Underestimated
2024-05-08,Kyle Tucker,0.35,2,Underestimated
2024-05-08,Juan Soto,0.07,3,Underestimated
2024-05-08,Manny Machado,0.05,4,Underestimated
2024-05-08,Trea Turner,-0.17,5,Underestimated
2024-05-09,Mookie Betts,1.0,1,Underestimated
2024-05-09,Kyle Tucker,0.39,2,Underestimated
2024-05-09,Juan Soto,0.11,3,Underestimated
2024-05-09,Manny Machado,0.05,4,Underestimated
2024-05-09,Trea Turner,-0.09,5,Underestimated
2024-05-10,Mookie Betts,0.99,1,Underestimated
2024-05-10,Kyle Tucker,0.33,2,Underestimated
2024-05-10,Juan Soto,0.15,3,Underestimated
2024-05-10,Manny Machado,0.01,4,Underestimated
2024-05-10,Trea Turner,-0.1,5,Underestimated
2024-05-11,Mookie Betts,0.9,1,Underestimated
2024-05-11,Kyle Tucker,0.37,2,Underestimated
2024-05-11,Juan Soto,0.25,3,Underestimated
2024-05-11,Manny Machado,-0.03,4,Underestimated
2024-05-11,Trea Turner,-0.08,5,Underestimated
2024-05-12,Mookie Betts,0.96,1,Underestimated
2024-05-12,Kyle Tucker,0.35,2,Underestimated
2024-05-12,Juan Soto,0.24,3,Underestimated
2024-05-12,Manny Machado,-0.01,4,Underestimated
2024-05-12,Trea Turner,-0.11,5,Underestimated
2024-05-13,Mookie Betts,1.0,1,Underestimated
2024-05-13,Kyle Tucker,0.42,2,Underestimated
2024-05-13,Juan Soto,0.23,3,Underestimated
2024-05-13,Manny Machado,0.0,4,Underestimated
2024-05-13,Trea Turner,-0.12,5,Underestimated
2024-05-14,Mookie Betts,1.01,1,Underestimated
2024-05-14,Kyle Tucker,0.48,2,Underestimated
2024-05-14,Juan Soto,0.22,3,Underestimated
2024-05-14,Manny Machado,0.08,4,Underestimated
2024-05-14,Trea Turner,-0.05,5,Underestimated
2024-05-15,Mookie Betts,1.01,1,Underestimated
2024-05-15,Kyle Tucker,0.46,2,Underestimated
2024-05-15,Juan Soto,0.21,3,Underestimated
2024-05-15,Manny Machado,0.12,4,Underestimated
2024-05-15,Trea Turner,-0.04,5,Underestimated
2024-05-16,Mookie Betts,1.04,1,Underestimated
2024-05-16,Kyle Tucker,0.51,2,Underestimated
2024-05-16,Juan Soto,0.15,3,Underestimated
2024-05-16,Manny Machado,0.06,4,Underestimated
2024-05-16,Trea Turner,0.02,5,Underestimated
2024-05-17,Mookie Betts,1.04,1,Underestimated
2024-05-17,Kyle Tucker,0.51,2,Underestimated
2024-05-17,Juan Soto,0.15,3,Underestimated
2024-05-17,Manny Machado,0.12,4,Underestimated
2024-05-17,Trea Turner,0.05,5,Underestimated
2024-05-18,Mookie Betts,1.08,1,Underestimated
2024-05-18,Kyle Tucker,0.44,2,Underestimated
2024-05-18,Juan Soto,0.13,3,Underestimated
2024-05-18,Manny Machado,0.1,4,Underestimated
2024-05-18,Trea Turner,0.05,5,Underestimated
2024-05-19,Mookie Betts,1.08,1,Underestimated
2024-05-19,Kyle Tucker,0.37,2,Underestimated
2024-05-19,Manny Machado,0.09,3,Underestimated
2024-05-19,Juan Soto,0.08,4,Underestimated
2024-05-19,Trea Turner,-0.06,5,Underestimated
2024-05-20,Mookie Betts,0.97,1,Underestimated
2024-05-20,Kyle Tucker,0.42,2,Underestimated
2024-05-20,Juan Soto,0.13,3,Underestimated
2024-05-20,Manny Machado,0.05,4,Underestimated
2024-05-20,Trea Turner,-0.06,5,Underestimated
2024-05-21,Mookie Betts,0.93,1,Underestimated
2024-05-21,Kyle Tucker,0.42,2,Underestimated
2024-05-21,Juan Soto,0.09,3,Underestimated
2024-05-21,Manny Machado,0.07,4,Underestimated
2024-05-21,Trea Turner,-0.07,5,Underestimated
2024-05-22,Mookie Betts,0.9,1,Underestimated
2024-05-22,Kyle Tucker,0.47,2,Underestimated
2024-05-22,Manny Machado,0.12,3,Underestimated
2024-05-22,Juan Soto,0.1,4,Underestimated
2024-05-22,Trea Turner,-0.11,5,Underestimated
2024-05-23,Mookie Betts,0.97,1,Underestimated
2024-05-23,Kyle Tucker,0.51,2,Underestimated
2024-05-23,Manny Machado,0.15,3,Underestimated
2024-05-23,Juan Soto,0.09,4,Underestimated
2024-05-23,Trea Turner,0.0,5,Underestimated
2024-05-24,Mookie Betts,0.93,1,Underestimated
2024-05-24,Kyle Tucker,0.52,2,Underestimated
2024-05-24,Manny Machado,0.2,3,Underestimated
2024-05-24,Juan Soto,0.09,4,Underestimated
2024-05-24,Trea Turner,0.01,5,Underestimated
2024-05-25,Mookie Betts,0.92,1,Underestimated
2024-05-25,Kyle Tucker,0.54,2,Underestimated
2024-05-25,Manny Machado,0.23,3,Underestimated
2024-05-25,Juan Soto,0.11,4,Underestimated
2024-05-25,Trea Turner,0.01,5,Underestimated
2024-05-26,Mookie Betts,0.97,1,Underestimated
2024-05-26,Kyle Tucker,0.57,2,Underestimated
2024-05-26,Manny Machado,0.22,3,Underestimated
2024-05-26,Juan Soto,0.12,4,Underestimated
2024-05-26,Trea Turner,-0.03,5,Underestimated
2024-05-27,Mookie Betts,0.93,1,Underestimated
2024-05-27,Kyle Tucker,0.57,2,Underestimated
2024-05-27,Manny Machado,0.24,3,Underestimated
2024-05-27,Juan Soto,0.1,4,Underestimated
2024-05-27,Trea Turner,0.02,5,Underestimated
2024-05-28,Mookie Betts,0.93,1,Underestimated
2024-05-28,Kyle Tucker,0.62,2,Underestimated
2024-05-28,Manny Machado,0.3,3,Underestimated
2024-05-28,Juan Soto,0.09,4,Underestimated
2024-05-28,Trea Turner,0.05,5,Underestimated
2024-05-29,Mookie Betts,0.98,1,Underestimated
2024-05-29,Kyle Tucker,0.62,2,Underestimated
2024-05-29,Manny Machado,0.26,3,Underestimated
2024-05-29,Juan Soto,0.05,4,Underestimated
2024-05-29,Trea Turner,0.05,5,Underestimated
2024-05-30,Mookie Betts,0.95,1,Underestimated
2024-05-30,Kyle Tucker,0.62,2,Underestimated
2024-05-30,Manny Machado,0.29,3,Underestimated
2024-05-30,Trea Turner,0.05,4,Underestimated
2024-05-30,Juan Soto,-0.02,5,Underestimated
2024-05-31,Mookie Betts,0.9,1,Underestimated
2024-05-31,Kyle Tucker,0.59,2,Underestimated
2024-05-31,Manny Machado,0.23,3,Underestimated
2024-05-31,Trea Turner,0.05,4,Underestimated
2024-05-31,Juan Soto,0.01,5,Underestimated
2024-06-01,Mookie Betts,0.95,1,Underestimated
2024-06-01,Kyle Tucker,0.62,2,Underestimated
2024-06-01,Manny Machado,0.15,3,Underestimated
2024-06-01,Trea Turner,0.11,4,Underestimated
2024-06-01,Juan Soto,0.1,5,Underestimated
2024-06-02,Mookie Betts,0.94,1,Underestimated
2024-06-02,Kyle Tucker,0.57,2,Underestimated
2024-06-02,Trea Turner,0.15,3,Underestimated
2024-06-02,Juan Soto,0.14,4,Underestimated
2024-06-02,Manny Machado,0.13,5,Underestimated
2024-06-03,Mookie Betts,0.96,1,Underestimated
2024-06-03,Kyle Tucker,0.54,2,Underestimated
2024-06-03,Trea Turner,0.15,3,Underestimated
2024-06-03,Manny Machado,0.14,4,Underestimated
2024-06-03,Juan Soto,0.12,5,Underestimated
2024-06-04,Mookie Betts,0.99,1,Underestimated
2024-06-04,Kyle Tucker,0.56,2,Underestimated
2024-06-04,Manny Machado,0.15,3,Underestimated
2024-06-04,Juan Soto,0.14,4,Underestimated
2024-06-04,Trea Turner,0.12,5,Underestimated
2024-06-05,Mookie Betts,0.96,1,Underestimated
2024-06-05,Kyle Tucker,0.54,2,Underestimated
2024-06-05,Manny Machado,0.18,3,Underestimated
2024-06-05,Juan Soto,0.11,4,Underestimated
2024-06-05,Trea Turner,0.07,5,Underestimated
2024-06-06,Mookie Betts,0.96,1,Underestimated
2024-06-06,Kyle Tucker,0.55,2,Underestimated
2024-06-06,Manny Machado,0.21,3,Underestimated
2024-06-06,Juan Soto,0.12,4,Underestimated
2024-06-06,Trea Turner,0.09,5,Underestimated
2024-06-07,Mookie Betts,0.98,1,Underestimated
2024-06-07,Kyle Tucker,0.5,2,Underestimated
2024-06-07,Manny Machado,0.2,3,Underestimated
2024-06-07,Juan Soto,0.14,4,Underestimated
2024-06-07,Trea Turner,0.09,5,Underestimated
2024-06-08,Mookie Betts,1.04,1,Underestimated
2024-06-08,Kyle Tucker,0.5,2,Underestimated
2024-06-08,Manny Machado,0.19,3,Underestimated
2024-06-08,Juan Soto,0.16,4,Underestimated
2024-06-08,Trea Turner,0.11,5,Underestimated
2024-06-09,Mookie Betts,1.07,1,Underestimated
2024-06-09,Kyle Tucker,0.47,2,Underestimated
2024-06-09,Manny Machado,0.27,3,Underestimated
2024-06-09,Juan Soto,0.16,4,Underestimated
2024-06-09,Trea Turner,0.09,5,Underestimated
2024-06-10,Mookie Betts,1.04,1,Underestimated
2024-06-10,Kyle Tucker,0.42,2,Underestimated
2024-06-10,Manny Machado,0.27,3,Underestimated
2024-06-10,Juan Soto,0.18,4,Underestimated
2024-06-10,Trea Turner,0.03,5,Underestimated
2024-06-11,Mookie Betts,1.06,1,Underestimated
2024-06-11,Kyle Tucker,0.43,2,Underestimated
2024-06-11,Manny Machado,0.29,3,Underestimated
2024-06-11,Juan Soto,0.19,4,Underestimated
2024-06-11,Trea Turner,-0.01,5,Underestimated
2024-06-12,Mookie Betts,1.11,1,Underestimated
2024-06-12,Kyle Tucker,0.42,2,Underestimated
2024-06-12,Manny Machado,0.3,3,Underestimated
2024-06-12,Juan Soto,0.25,4,Underestimated
2024-06-12,Trea Turner,-0.03,5,Underestimated
2024-06-13,Mookie Betts,1.09,1,Underestimated
2024-06-13,Kyle Tucker,0.51,2,Underestimated
2024-06-13,Manny Machado,0.29,3,Underestimated
2024-06-13,Juan Soto,0.28,4,Underestimated
2024-06-13,Trea Turner,0.0,5,Underestimated
2024-06-14,Mookie Betts,1.12,1,Underestimated
2024-06-14,Kyle Tucker,0.54,2,Underestimated
2024-06-14,Juan Soto,0.26,3,Underestimated
2024-06-14,Manny Machado,0.25,4,Underestimated
2024-06-14,Trea Turner,-0.03,5,Underestimated
2024-06-15,Mookie Betts,1.1,1,Underestimated
2024-06-15,Kyle Tucker,0.52,2,Underestimated
2024-06-15,Juan Soto,0.25,3,Underestimated
2024-06-15,Manny Machado,0.21,4,Underestimated
2024-06-15,Marcus Semien,0.0,5,Underestimated
2024-06-16,Mookie Betts,1.11,1,Underestimated
2024-06-16,Kyle Tucker,0.53,2,Underestimated
2024-06-16,Manny Machado,0.23,3,Underestimated
2024-06-16,Juan Soto,0.22,4,Underestimated
2024-06-16,Marcus Semien,0.05,5,Underestimated
2024-06-17,Mookie Betts,1.15,1,Underestimated
2024-06-17,Kyle Tucker,0.55,2,Underestimated
2024-06-17,Manny Machado,0.31,3,Underestimated
2024-06-17,Juan Soto,0.29,4,Underestimated
2024-06-17,Marcus Semien,0.08,5,Underestimated
2024-06-18,Mookie Betts,1.15,1,Underestimated
2024-06-18,Kyle Tucker,0.58,2,Underestimated
2024-06-18,Manny Machado,0.3,3,Underestimated
2024-06-18,Juan Soto,0.3,4,Underestimated
2024-06-18,Marcus Semien,0.09,5,Underestimated
2024-06-19,Mookie Betts,1.09,1,Underestimated
2024-06-19,Kyle Tucker,0.57,2,Underestimated
2024-06-19,Juan Soto,0.28,3,Underestimated
2024-06-19,Manny Machado,0.27,4,Underestimated
2024-06-19,Marcus Semien,0.09,5,Underestimated
2024-06-20,Mookie Betts,1.11,1,Underestimated
2024-06-20,Kyle Tucker,0.52,2,Underestimated
2024-06-20,Manny Machado,0.26,3,Underestimated
2024-06-20,Juan Soto,0.24,4,Underestimated
2024-06-20,Marcus Semien,0.07,5,Underestimated
2024-06-21,Mookie Betts,1.06,1,Underestimated
2024-06-21,Kyle Tucker,0.52,2,Underestimated
2024-06-21,Manny Machado,0.25,3,Underestimated
2024-06-21,Juan Soto,0.24,4,Underestimated
2024-06-21,Marcus Semien,0.02,5,Underestimated
2024-06-22,Mookie Betts,1.03,1,Underestimated
2024-06-22,Kyle Tucker,0.48,2,Underestimated
2024-06-22,Manny Machado,0.29,3,Underestimated
2024-06-22,Juan Soto,0.23,4,Underestimated
2024-06-22,Marcus Semien,0.02,5,Underestimated
2024-06-23,Mookie Betts,1.07,1,Underestimated
2024-06-23,Kyle Tucker,0.46,2,Underestimated
2024-06-23,Manny Machado,0.26,3,Underestimated
2024-06-23,Juan Soto,0.25,4,Underestimated
2024-06-23,Marcus Semien,0.03,5,Underestimated
2024-06-24,Mookie Betts,1.02,1,Underestimated
2024-06-24,Kyle Tucker,0.43,2,Underestimated
2024-06-24,Manny Machado,0.22,3,Underestimated
2024-06-24,Juan Soto,0.17,4,Underestimated
2024-06-24,Marcus Semien,0.05,5,Underestimated
2024-06-25,Mookie Betts,1.06,1,Underestimated
2024-06-25,Kyle Tucker,0.47,2,Underestimated
2024-06-25,Manny Machado,0.24,3,Underestimated
2024-06-25,Juan Soto,0.12,4,Underestimated
2024-06-25,Marcus Semien,0.03,5,Underestimated
2024-06-26,Mookie Betts,1.09,1,Underestimated
2024-06-26,Kyle Tucker,0.44,2,Underestimated
2024-06-26,Manny Machado,0.2,3,Underestimated
2024-06-26,Juan Soto,0.13,4,Underestimated
2024-06-26,Trea Turner,0.03,5,Underestimated
2024-06-27,Mookie Betts,1.15,1,Underestimated
2024-06-27,Kyle Tucker,0.45,2,Underestimated
2024-06-27,Manny Machado,0.25,3,Underestimated
2024-06-27,Juan Soto,0.16,4,Underestimated
2024-06-27,Trea Turner,0.02,5,Underestimated
2024-06-28,Mookie Betts,1.08,1,Underestimated
2024-06-28,Kyle Tucker,0.47,2,Underestimated
2024-06-28,Manny Machado,0.36,3,Underestimated
2024-06-28,Juan Soto,0.15,4,Underestimated
2024-06-28,Marcus Semien,-0.01,5,Underestimated
2024-06-29,Mookie Betts,1.1,1,Underestimated
2024-06-29,Kyle Tucker,0.51,2,Underestimated
2024-06-29,Manny Machado,0.42,3,Underestimated
2024-06-29,Juan Soto,0.19,4,Underestimated
2024-06-29,Marcus Semien,0.03,5,Underestimated
2024-06-30,Mookie Betts,1.14,1,Underestimated
2024-06-30,Kyle Tucker,0.49,2,Underestimated
2024-06-30,Manny Machado,0.43,3,Underestimated
2024-06-30,Juan Soto,0.19,4,Underestimated
2024-06-30,Marcus Semien,0.02,5,Underestimated
2024-07-01,Mookie Betts,1.21,1,Underestimated
2024-07-01,Kyle Tucker,0.48,2,Underestimated
2024-07-01,Manny Machado,0.43,3,Underestimated
2024-07-01,Juan Soto,0.12,4,Underestimated
