game_date,batter,estimated_woba_using_speedangle,woba_value,woba_denom,first_name,last_name
2024-05-02,683002,0.0,0.0,1,gunnar,henderson
2024-05-02,657077,0.106,0.0,1,alex,verdugo
2024-05-02,650402,0.689131,0.7,1,gleyber,torres
2024-05-02,519203,0.720192,0.7,1,anthony,rizzo
2024-05-02,592450,,0.7,1,aaron,judge
2024-05-02,665742,0.357,0.0,1,juan,soto
2024-05-02,683011,0.0,0.0,1,anthony,volpe
2024-05-02,678882,0.235,0.0,1,ceddanne,rafaela
2024-05-02,624512,0.0,0.0,1,reese,mcguire
2024-05-02,643265,0.122,0.0,1,garrett,cooper
2024-05-02,642731,0.081,0.0,1,thairo,estrada
2024-05-02,656305,0.412,0.0,1,matt,chapman
2024-05-02,672275,0.397,0.0,1,patrick,bailey
2024-05-02,657136,0.169,0.0,1,connor,wong
2024-05-02,677800,0.0,0.0,1,wilyer,abreu
2024-05-02,641933,0.254,0.0,1,tyler,o'neill
2024-05-02,624424,0.0,0.0,1,michael,conforto
2024-05-02,527038,0.0,0.0,1,wilmer,flores
2024-05-02,624585,0.003,0.0,1,jorge,soler
2024-05-02,646240,0.0,0.0,1,rafael,devers
2024-05-02,680776,0.104,0.0,1,jarren,duran
2024-05-02,670097,0.007,0.0,1,zack,short
2024-05-02,808982,0.199,0.0,1,jung hoo,lee
2024-05-02,605113,0.215,0.0,1,nick,ahmed
2024-05-02,596103,0.0,0.0,1,austin,slater
2024-05-02,642731,0.096,0.9,1,thairo,estrada
2024-05-02,656305,0.449,0.9,1,matt,chapman
2024-05-02,672275,0.731,0.9,1,patrick,bailey
2024-05-02,678882,0.456,0.0,1,ceddanne,rafaela
2024-05-02,666915,0.0,0.0,1,bobby,dalbec
2024-05-02,643265,0.921,0.9,1,garrett,cooper
2024-05-02,657136,0.13,0.0,1,connor,wong
2024-05-02,624424,0.013,0.0,1,michael,conforto
2024-05-02,527038,0.914,0.9,1,wilmer,flores
2024-05-02,624585,0.046,0.0,1,jorge,soler
2024-05-02,808982,0.003,0.0,1,jung hoo,lee
2024-05-02,608701,0.209,0.0,1,rob,refsnyder
2024-05-02,641933,0.689131,0.7,1,tyler,o'neill
2024-05-02,646240,0.0,0.0,1,rafael,devers
2024-05-02,605113,0.091,0.0,1,nick,ahmed
2024-05-02,573262,0.0,0.0,1,mike,yastrzemski
2024-05-02,642731,0.118,0.0,1,thairo,estrada
2024-05-02,680776,0.708,0.0,1,jarren,duran
2024-05-02,670097,0.0,0.0,1,zack,short
2024-05-02,678882,0.007,1.25,1,ceddanne,rafaela
2024-05-02,666915,0.097,0.0,1,bobby,dalbec
2024-05-02,656305,0.008,0.0,1,matt,chapman
2024-05-02,672275,0.059,0.0,1,patrick,bailey
2024-05-02,624424,0.533,0.0,1,michael,conforto
2024-05-02,643265,0.519,0.0,1,garrett,cooper
2024-05-02,657136,0.0,0.0,1,connor,wong
2024-05-02,608701,0.689131,0.7,1,rob,refsnyder
2024-05-02,641933,0.05,1.25,1,tyler,o'neill
2024-05-02,646240,0.455,0.9,1,rafael,devers
2024-05-02,527038,0.456,0.0,1,wilmer,flores
2024-05-02,624585,0.891,0.9,1,jorge,soler
2024-05-02,808982,0.221,0.0,1,jung hoo,lee
2024-05-02,605113,0.011,0.0,1,nick,ahmed
2024-05-02,573262,1.012,2.0,1,mike,yastrzemski
2024-05-02,680776,0.0,0.0,1,jarren,duran
2024-05-02,670097,0.0,0.0,1,zack,short
2024-05-02,678882,0.0,0.0,1,ceddanne,rafaela
2024-05-02,666915,0.689131,0.7,1,bobby,dalbec
2024-05-02,642731,0.094,0.0,1,thairo,estrada
2024-05-02,656305,0.689131,0.7,1,matt,chapman
2024-05-02,672275,0.01,0.0,1,patrick,bailey
2024-05-02,643265,0.006,0.0,1,garrett,cooper
2024-05-02,657136,0.689131,0.7,1,connor,wong
2024-05-02,608701,0.0,0.0,1,rob,refsnyder
2024-05-02,641933,0.689131,0.7,1,tyler,o'neill
2024-05-02,646240,0.720192,0.7,1,rafael,devers
2024-05-02,680776,0.159,0.0,1,jarren,duran
2024-05-02,624424,0.067,0.0,1,michael,conforto
2024-05-02,527038,0.689131,0.7,1,wilmer,flores
2024-05-02,624585,0.122,0.0,1,jorge,soler
2024-05-02,808982,1.582,0.0,1,jung hoo,lee
2024-05-02,680757,0.116,0.0,1,steven,kwan
2024-05-02,677587,0.003,0.0,1,brayan,rocchio
2024-05-02,672356,0.758,1.25,1,gabriel,arias
2024-05-02,666310,0.881,0.0,1,bo,naylor
2024-05-02,670541,0.0,0.0,1,yordan,álvarez
2024-05-02,608324,0.094,0.0,1,alex,bregman
2024-05-02,514888,0.0,0.0,1,josé,altuve
2024-05-02,664314,0.416,0.0,1,estevan,florial
2024-05-02,686823,0.377,0.9,1,will,brennan
2024-05-02,647304,0.219,0.0,1,josh,naylor
2024-05-02,608070,0.28,0.0,1,josé,ramírez
2024-05-02,665926,0.786,0.9,1,andrés,giménez
2024-05-02,676694,0.0,0.0,1,jake,meyers
2024-05-02,643289,0.720192,0.7,1,mauricio,dubón
2024-05-02,572138,0.345,0.0,1,jon,singleton
2024-05-02,673237,0.854,0.9,1,yainer,diaz
2024-05-02,665161,0.720192,0.7,1,jeremy,peña
2024-05-02,663656,0.689131,0.7,1,kyle,tucker
2024-05-02,670541,0.0,0.0,1,yordan,álvarez
2024-05-02,608324,0.689131,0.7,1,alex,bregman
2024-05-02,514888,0.751,0.9,1,josé,altuve
2024-05-02,676694,0.685,1.6,1,jake,meyers
2024-05-02,680757,0.13,0.0,1,steven,kwan
2024-05-02,677587,0.689131,0.7,1,brayan,rocchio
2024-05-02,672356,0.207,0.0,1,gabriel,arias
2024-05-02,666310,0.369,0.0,1,bo,naylor
2024-05-02,643289,0.006,0.0,1,mauricio,dubón
2024-05-02,572138,0.116,2.0,1,jon,singleton
2024-05-02,673237,0.0,0.0,1,yainer,diaz
2024-05-02,665161,1.551,1.6,1,jeremy,peña
2024-05-02,663656,0.0,0.0,1,kyle,tucker
2024-05-02,664314,0.0,0.0,1,estevan,florial
2024-05-02,686823,0.198,0.9,1,will,brennan
2024-05-02,647304,0.875,0.0,1,josh,naylor
2024-05-02,608070,0.689131,0.7,1,josé,ramírez
2024-05-02,670541,0.076,0.0,1,yordan,álvarez
2024-05-02,608324,0.0,0.0,1,alex,bregman
2024-05-02,514888,0.401,0.9,1,josé,altuve
2024-05-02,676694,0.689131,0.7,1,jake,meyers
2024-05-02,643289,0.013,0.0,1,mauricio,dubón
2024-05-02,665926,0.44,0.0,1,andrés,giménez
2024-05-02,680757,0.021,0.0,1,steven,kwan
2024-05-02,677587,0.0,0.0,1,brayan,rocchio
2024-05-02,572138,0.042,0.0,1,jon,singleton
2024-05-02,673237,0.561,0.0,1,yainer,diaz
2024-05-02,665161,0.162,0.9,1,jeremy,peña
2024-05-02,663656,0.0,0.0,1,kyle,tucker
2024-05-02,672356,0.0,0.0,1,gabriel,arias
2024-05-02,666310,0.02,0.0,1,bo,naylor
2024-05-02,664314,0.406,0.0,1,estevan,florial
2024-05-02,670541,0.041,0.0,1,yordan,álvarez
2024-05-02,608324,0.003,0.0,1,alex,bregman
2024-05-02,514888,0.149,0.9,1,josé,altuve
2024-05-02,676694,0.0,0.0,1,jake,meyers
2024-05-02,643289,0.594,0.9,1,mauricio,dubón
2024-05-02,572138,0.081,0.9,1,jon,singleton
2024-05-02,686823,0.127,0.0,1,will,brennan
2024-05-02,608070,0.42,0.0,1,josé,ramírez
2024-05-02,665926,0.182,1.25,1,andrés,giménez
2024-05-02,680757,0.689131,0.7,1,steven,kwan
2024-05-02,677587,0.11,1.25,1,brayan,rocchio
2024-05-02,672356,0.0,0.0,1,gabriel,arias
2024-05-02,673237,0.144,0.0,1,yainer,diaz
2024-05-02,665161,0.558,0.0,1,jeremy,peña
2024-05-02,663656,0.292,0.0,1,kyle,tucker
2024-05-02,666310,0.0,0.0,1,bo,naylor
2024-05-02,664314,0.0,0.0,1,estevan,florial
2024-05-02,686823,0.528,0.9,1,will,brennan
2024-05-02,647304,0.0,0.0,1,josh,naylor
2024-05-02,670541,0.0,0.0,1,yordan,álvarez
2024-05-02,608324,0.641,0.0,1,alex,bregman
2024-05-02,514888,0.669,0.0,1,josé,altuve
2024-05-02,608070,0.132,0.0,1,josé,ramírez
2024-05-02,665926,0.185,0.0,1,andrés,giménez
2024-05-02,680757,0.088,0.0,1,steven,kwan
2024-05-02,660821,0.488,0.9,1,jesús,sánchez
2024-05-02,605137,0.689131,0.7,1,josh,bell
2024-05-02,665862,0.167,0.0,1,jazz,chisholm
2024-05-02,650559,0.0,0.0,1,bryan,de la cruz
2024-05-02,660707,0.0,0.0,1,elehuris,montero
2024-05-02,641857,0.0,0.0,1,ryan,mcmahon
2024-05-02,650333,0.035,0.0,1,luis,arráez
2024-05-02,660644,0.095,0.0,1,vidal,bruján
2024-05-02,656896,0.0,0.0,1,emmanuel,rivera
2024-05-02,678662,0.254,0.0,1,ezequiel,tovar
2024-05-02,607732,0.0,0.0,1,jacob,stallings
2024-05-02,595909,0.246,0.0,1,jake,cave
2024-05-02,687597,0.399,0.9,1,jordan,beck
2024-05-02,663898,0.785,0.9,1,brendan,rodgers
2024-05-02,667472,1.471,0.0,1,dane,myers
2024-05-02,641313,0.0,0.0,1,tim,anderson
2024-05-02,660821,0.096,0.0,1,jesús,sánchez
2024-05-02,660707,0.147,0.0,1,elehuris,montero
2024-05-02,641857,0.689131,0.7,1,ryan,mcmahon
2024-05-02,686668,0.0,0.0,1,brenton,doyle
2024-05-02,678662,0.0,0.0,1,ezequiel,tovar
2024-05-02,696100,0.720192,0.7,1,hunter,goodman
2024-05-02,605137,0.057,0.0,1,josh,bell
2024-05-02,665862,0.412,0.0,1,jazz,chisholm
2024-05-02,650559,0.246,0.0,1,bryan,de la cruz
2024-05-02,607732,0.013,0.0,1,jacob,stallings
2024-05-02,595909,0.0,0.0,1,jake,cave
2024-05-02,687597,0.0,0.0,1,jordan,beck
2024-05-02,650333,0.664,0.0,1,luis,arráez
2024-05-02,663743,0.123,0.0,1,nick,fortes
2024-05-02,656896,0.0,0.0,1,emmanuel,rivera
2024-05-02,667472,0.556,0.9,1,dane,myers
2024-05-02,641313,0.402,0.9,1,tim,anderson
2024-05-02,663898,0.77,0.0,1,brendan,rodgers
2024-05-02,660707,0.012,0.0,1,elehuris,montero
2024-05-02,641857,0.0,0.0,1,ryan,mcmahon
2024-05-02,660821,0.315,0.0,1,jesús,sánchez
2024-05-02,605137,0.0,0.0,1,josh,bell
2024-05-02,665862,0.232,0.0,1,jazz,chisholm
2024-05-02,650559,0.528,0.9,1,bryan,de la cruz
2024-05-02,686668,0.248,0.0,1,brenton,doyle
2024-05-02,678662,0.563,0.0,1,ezequiel,tovar
2024-05-02,696100,0.689131,0.7,1,hunter,goodman
2024-05-02,607732,0.649,0.9,1,jacob,stallings
2024-05-02,595909,0.689131,0.7,1,jake,cave
2024-05-02,650333,0.098,0.0,1,luis,arráez
2024-05-02,663743,0.484,0.9,1,nick,fortes
2024-05-02,656896,0.005,0.0,1,emmanuel,rivera
2024-05-02,667472,0.689131,0.7,1,dane,myers
2024-05-02,687597,0.0,0.0,1,jordan,beck
2024-05-02,663898,0.0,0.0,1,brendan,rodgers
2024-05-02,660707,0.0,0.0,1,elehuris,montero
2024-05-02,641313,0.0,0.0,1,tim,anderson
2024-05-02,660821,0.155,0.0,1,jesús,sánchez
2024-05-02,605137,1.213,2.0,1,josh,bell
2024-05-02,665862,0.336,0.0,1,jazz,chisholm
2024-05-02,641857,0.0,0.0,1,ryan,mcmahon
2024-05-02,686668,0.0,0.0,1,brenton,doyle
2024-05-02,678662,0.047,0.0,1,ezequiel,tovar
2024-05-02,650559,0.0,0.0,1,bryan,de la cruz
2024-05-02,650333,0.526,0.9,1,luis,arráez
2024-05-02,663743,0.004,0.0,1,nick,fortes
2024-05-02,656896,0.689131,0.7,1,emmanuel,rivera
2024-05-02,667472,0.0,0.0,1,dane,myers
2024-05-02,696100,0.005,0.0,1,hunter,goodman
2024-05-02,607732,1.798,2.0,1,jacob,stallings
2024-05-02,595909,0.0,0.0,1,jake,cave
2024-05-02,687597,0.0,0.0,1,jordan,beck
2024-05-02,663898,0.364,0.9,1,brendan,rodgers
2024-05-02,660707,0.689131,0.7,1,elehuris,montero
2024-05-02,641313,0.143,0.0,1,tim,anderson
2024-05-02,660821,0.01,0.0,1,jesús,sánchez
2024-05-02,605137,0.042,0.0,1,josh,bell
2024-05-02,665862,0.268,0.9,1,jazz,chisholm
2024-05-02,650559,0.689131,0.7,1,bryan,de la cruz
2024-05-02,650333,0.864,1.25,1,luis,arráez
2024-05-02,641857,0.689131,0.7,1,ryan,mcmahon
2024-05-02,686668,0.0,0.0,1,brenton,doyle
2024-05-02,678662,0.0,0.0,1,ezequiel,tovar
2024-05-02,596019,0.505,1.25,1,francisco,lindor
2024-05-02,664056,0.720192,0.7,1,harrison,bader
2024-05-02,643565,0.468,0.9,1,mike,tauchman
2024-05-02,543228,0.04,0.0,1,yan,gomes
2024-05-02,621020,0.0,0.0,1,dansby,swanson
2024-05-02,663611,0.841,1.25,1,nick,madrigal
2024-05-02,683146,0.0,0.0,1,brett,baty
2024-05-02,643446,0.179,0.0,1,jeff,mcneil
2024-05-02,624413,0.166,0.0,1,pete,alonso
2024-05-02,621550,0.123,0.0,1,patrick,wisdom
2024-05-02,683737,0.004,0.0,1,michael,busch
2024-05-02,502110,0.0,0.0,1,j. d.,martinez
2024-05-02,516782,0.761,0.0,1,starling,marte
2024-05-02,607043,0.404,0.0,1,brandon,nimmo
2024-05-02,666624,0.0,0.0,1,christopher,morel
2024-05-02,664023,0.041,0.0,1,ian,happ
2024-05-02,643565,0.0,0.0,1,mike,tauchman
2024-05-02,663538,0.689131,0.7,1,nico,hoerner
2024-05-02,553882,0.013,0.0,1,omar,narváez
2024-05-02,596019,0.715,0.0,1,francisco,lindor
2024-05-02,664056,0.062,0.0,1,harrison,bader
2024-05-02,543228,0.051,0.0,1,yan,gomes
2024-05-02,691718,0.291,0.9,1,pete,crow-armstrong
2024-05-02,663611,0.154,0.0,1,nick,madrigal
2024-05-02,621550,0.378,0.0,1,patrick,wisdom
2024-05-02,683146,0.075,0.0,1,brett,baty
2024-05-02,643446,0.211,0.0,1,jeff,mcneil
2024-05-02,624413,0.0,0.0,1,pete,alonso
2024-05-02,502110,0.822,0.9,1,j. d.,martinez
2024-05-02,683737,0.0,0.0,1,michael,busch
2024-05-02,666624,0.689131,0.7,1,christopher,morel
2024-05-02,664023,0.0,0.0,1,ian,happ
2024-05-02,643565,0.465,0.0,1,mike,tauchman
2024-05-02,516782,0.0,0.0,1,starling,marte
2024-05-02,607043,0.708,1.25,1,brandon,nimmo
2024-05-02,553882,0.444,0.0,1,omar,narváez
2024-05-02,596019,0.649,1.25,1,francisco,lindor
2024-05-02,664056,0.905,0.9,1,harrison,bader
2024-05-02,683146,0.0,0.0,1,brett,baty
2024-05-02,643446,0.209,0.9,1,jeff,mcneil
2024-05-02,663538,0.373,0.0,1,nico,hoerner
2024-05-02,543228,0.0,0.0,1,yan,gomes
2024-05-02,691718,0.333,1.25,1,pete,crow-armstrong
2024-05-02,663611,0.003,0.0,1,nick,madrigal
2024-05-02,621550,0.049,1.25,1,patrick,wisdom
2024-05-02,624413,0.0,0.0,1,pete,alonso
2024-05-02,621466,0.689131,0.7,1,dj,stewart
2024-05-02,516782,0.869,0.9,1,starling,marte
2024-05-02,607043,0.396,0.9,1,brandon,nimmo
2024-05-02,553882,0.0,0.0,1,omar,narváez
2024-05-02,621563,0.0,0.0,1,joey,wendle
2024-05-02,664056,0.91,0.9,1,harrison,bader
2024-05-02,683146,0.689131,0.7,1,brett,baty
2024-05-02,683737,0.201,0.0,1,michael,busch
2024-05-02,666624,0.726,2.0,1,christopher,morel
2024-05-02,664023,0.689131,0.7,1,ian,happ
2024-05-02,643565,0.142,0.0,1,mike,tauchman
2024-05-02,663538,0.903,0.9,1,nico,hoerner
2024-05-02,543228,0.0,0.0,1,yan,gomes
2024-05-02,643446,0.054,0.0,1,jeff,mcneil
2024-05-02,624413,0.166,0.0,1,pete,alonso
2024-05-02,621466,0.689131,0.7,1,dj,stewart
2024-05-02,691718,0.23,0.0,1,pete,crow-armstrong
2024-05-02,663611,0.18,0.0,1,nick,madrigal
2024-05-02,621550,0.013,0.0,1,patrick,wisdom
2024-05-02,683737,0.54,0.9,1,michael,busch
2024-05-02,516782,0.0,0.0,1,starling,marte
2024-05-02,607043,0.689131,0.7,1,brandon,nimmo
2024-05-02,553882,0.0,0.0,1,omar,narváez
2024-05-02,621563,0.231,0.0,1,joey,wendle
2024-05-02,666624,0.224,0.0,1,christopher,morel
2024-05-02,664023,0.689131,0.7,1,ian,happ
2024-05-02,643565,0.689131,0.7,1,mike,tauchman
2024-05-02,663538,0.06,0.0,1,nico,hoerner
2024-05-02,664056,0.484,0.0,1,harrison,bader
2024-05-02,683146,0.689131,0.7,1,brett,baty
2024-05-02,643446,0.003,0.0,1,jeff,mcneil
2024-05-02,624413,0.0,0.0,1,pete,alonso
2024-05-02,543228,0.0,0.0,1,yan,gomes
2024-05-02,691718,0.054,0.0,1,pete,crow-armstrong
2024-05-02,663611,0.054,0.9,1,nick,madrigal
2024-05-02,621550,0.689131,0.7,1,patrick,wisdom
2024-05-02,683737,1.143,1.25,1,michael,busch
2024-05-02,666624,0.118,0.0,1,christopher,morel
2024-05-02,621466,0.236,0.0,1,dj,stewart
2024-05-02,516782,0.0,0.0,1,starling,marte
2024-05-02,607043,0.076,0.0,1,brandon,nimmo
2024-05-02,664023,0.0,0.0,1,ian,happ
2024-05-02,643565,0.215,0.0,1,mike,tauchman
2024-05-02,663538,0.096,0.0,1,nico,hoerner
2024-05-02,660688,0.086,0.0,1,keibert,ruiz
2024-05-02,608385,0.036,0.0,1,jesse,winker
2024-05-02,608841,0.721,0.9,1,joey,meneses
2024-05-02,694497,0.073,0.0,1,evan,carter
2024-05-02,608671,0.565,0.9,1,travis,jankowski
2024-05-02,694671,0.0,0.0,1,wyatt,langford
2024-05-02,669701,0.338,1.25,1,josh,smith
2024-05-02,641680,0.456,0.9,1,jonah,heim
2024-05-02,666969,0.0,0.0,1,adolis,garcía
2024-05-02,663993,0.689131,0.7,1,nathaniel,lowe
2024-05-02,671277,0.226,0.0,1,luis,garcía
2024-05-02,669222,0.0,0.0,1,nick,senzel
2024-05-02,682928,0.0,0.0,1,cj,abrams
2024-05-02,696285,0.689131,0.7,1,jacob,young
2024-05-02,608369,0.104,0.0,1,corey,seager
2024-05-02,543760,0.043,0.0,1,marcus,semien
2024-05-02,694497,0.0,0.0,1,evan,carter
2024-05-02,545121,0.666,0.0,1,ildemaro,vargas
2024-05-02,669743,0.0,0.0,1,alex,call
2024-05-02,660688,0.641,0.9,1,keibert,ruiz
2024-05-02,608385,0.216,0.0,1,jesse,winker
2024-05-02,608671,0.906,0.0,1,travis,jankowski
2024-05-02,694671,0.201,0.0,1,wyatt,langford
2024-05-02,669701,0.0,0.0,1,josh,smith
2024-05-02,641680,0.689131,0.7,1,jonah,heim
2024-05-02,666969,0.706,0.9,1,adolis,garcía
2024-05-02,608841,0.094,0.0,1,joey,meneses
2024-05-02,671277,0.0,0.0,1,luis,garcía
2024-05-02,669222,0.689131,0.7,1,nick,senzel
2024-05-02,682928,0.584,0.0,1,cj,abrams
2024-05-02,663993,0.004,0.0,1,nathaniel,lowe
2024-05-02,608369,0.058,0.0,1,corey,seager
2024-05-02,543760,0.338,0.0,1,marcus,semien
2024-05-02,696285,0.0,0.0,1,jacob,young
2024-05-02,545121,0.034,0.0,1,ildemaro,vargas
2024-05-02,592696,0.0,0.0,1,eddie,rosario
2024-05-02,694497,0.203,0.0,1,evan,carter
2024-05-02,677649,0.037,0.0,1,ezequiel,duran
2024-05-02,694671,0.0,0.0,1,wyatt,langford
2024-05-02,660688,0.499,0.0,1,keibert,ruiz
2024-05-02,608385,0.0,0.0,1,jesse,winker
2024-05-02,608841,0.0,0.0,1,joey,meneses
2024-05-02,669701,0.0,0.0,1,josh,smith
2024-05-02,641680,0.136,0.0,1,jonah,heim
2024-05-02,666969,0.057,0.0,1,adolis,garcía
2024-05-02,663993,0.864,1.25,1,nathaniel,lowe
2024-05-02,671277,0.0,0.0,1,luis,garcía
2024-05-02,669222,0.689131,0.7,1,nick,senzel
2024-05-02,682928,0.622,1.25,1,cj,abrams
2024-05-02,696285,0.332,0.0,1,jacob,young
2024-05-02,545121,0.013,0.0,1,ildemaro,vargas
2024-05-02,608369,0.068,0.0,1,corey,seager
2024-05-02,543760,0.871,0.9,1,marcus,semien
2024-05-02,694497,0.436,0.9,1,evan,carter
2024-05-02,677649,0.488,1.25,1,ezequiel,duran
2024-05-02,694671,0.0,0.0,1,wyatt,langford
2024-05-02,669701,0.689131,0.7,1,josh,smith
2024-05-02,641680,0.484,0.9,1,jonah,heim
2024-05-02,666969,0.125,0.0,1,adolis,garcía
2024-05-02,592696,0.0,0.0,1,eddie,rosario
2024-05-02,660688,0.0,0.0,1,keibert,ruiz
2024-05-02,608385,0.077,0.0,1,jesse,winker
2024-05-02,663993,0.138,0.0,1,nathaniel,lowe
2024-05-02,608369,0.0,0.0,1,corey,seager
2024-05-02,543760,0.014,0.0,1,marcus,semien
2024-05-02,608841,0.057,0.0,1,joey,meneses
2024-05-02,671277,0.918,1.25,1,luis,garcía
2024-05-02,669222,0.0,0.0,1,nick,senzel
